,index,created_at,followers_count,full_text,lang,mode,retweet,retweet_count,retweet_text,retweeted,user_id,tweet_id,clean_text,polarity,date,hashtag,sentiment
23858,890,2019-11-27 23:31:02,7125,"If #KnivesOut ends up with $40 million by Sunday, look for a sequel announcement on Monday. https://t.co/YpGbvQUHYQ",en,extended,False,0,,False,114947295,1199833038693322752,If KnivesOut ends up with 40 million by Sunday look for a sequel announcement on Monday,0.0,2019-11-27,KnivesOut,neutral
17309,335,2019-12-01 22:43:46,115,is the house in #KnivesOut based on Stephen King's house? @StephenKing @KnivesOut https://t.co/DUWjXxejjM,en,extended,False,0,,False,1071967428807151616,1201270692311977984,is the house in KnivesOut based on Stephen Kings house StephenKing KnivesOut,0.0,2019-12-01,KnivesOut,neutral
19132,659,2019-12-01 02:26:27,47271,Me watching #KnivesOut https://t.co/eO0TgvAOwA,en,extended,False,4,,False,71082732,1200964343728398337,Me watching KnivesOut,0.0,2019-12-01,KnivesOut,neutral
21767,296,2019-11-29 00:07:45,460,"@stalman When the detective calls out the nurse about the blood on her shoe in the last moment, I felt validated. I was worried they zoomed in at the beginning and let it go. #KnivesOut",en,extended,False,0,,False,29383882,1200204666824355840,stalman When the detective calls out the nurse about the blood on her shoe in the last moment I felt validated I was worried they zoomed in at the beginning and let it go KnivesOut,0.0,2019-11-29,KnivesOut,neutral
12273,1292,2019-12-04 16:28:40,35,Watched #KnivesOut and I'd like for Ana de Armas to get her Oscar YUP YUP YUP,en,extended,False,2,,False,1065746834801475591,1202263460807090178,Watched KnivesOut and Id like for Ana de Armas to get her Oscar YUP YUP YUP,0.0,2019-12-04,KnivesOut,neutral
18948,475,2019-12-01 03:04:24,177,#KnivesOut out was way overrated. Tons of punchlines picked from low hanging fruit.,en,extended,False,0,,False,56135196,1200973896469618689,KnivesOut out was way overrated Tons of punchlines picked from low hanging fruit,0.0,2019-12-01,KnivesOut,neutral
24989,26,2019-11-26 01:36:32,8025,@KnivesOut @LastWeekly Here’s that review! How’d we do? https://t.co/1lAfFDQ9QN #KnivesOut #AMAs,en,extended,False,1,,False,5920872,1199139843688816641,KnivesOut LastWeekly Heres that review Howd we do KnivesOut AMAs,0.0,2019-11-26,KnivesOut,neutral
29784,739,2019-11-21 14:59:24,375,Ok.....this has me sold on #KnivesOut. Can't wait for this colonoscopy of a movie. https://t.co/TJ1AEZFdGP,en,extended,False,0,,False,92209055,1197529952519888897,Okthis has me sold on KnivesOut Cant wait for this colonoscopy of a movie,0.0,2019-11-21,KnivesOut,neutral
20915,943,2019-11-29 23:54:35,78,please follow me if you play knives out. ##knivesout #荒野行動,en,extended,False,0,,False,944545951192047618,1200563738383810560,please follow me if you play knives out knivesout,0.0,2019-11-29,KnivesOut,neutral
11216,230,2019-12-05 00:25:03,737,"#KnivesOut is an offbeat, unpredictable murder mystery with fun performances, a twisty story, and smart integration of a topical issue to heighten its stakes.  #rianjohnson’s normal self-seriousness is thankfully absent, and the ending rules.  3.8/5.  See it.",en,extended,False,0,,False,3947310321,1202383347034415104,KnivesOut is an offbeat unpredictable murder mystery with fun performances a twisty story and smart integration of a topical issue to heighten its stakes rianjohnsons normal selfseriousness is thankfully absent and the ending rules 385 See it,-0.0003968253968253954,2019-12-05,KnivesOut,negative
15309,333,2019-12-02 23:36:29,23,"...before the movie even starts. The Movie Theatre is my personal place of Zen and I don’t want it being infested with annoying commercials. That’s my personal take on this particular matter, I hope y’all like #KnivesOut because I sure as hell did, congrats @rianjohnson!",en,extended,False,0,,False,4175955140,1201646347977281536,before the movie even starts The Movie Theatre is my personal place of Zen and I dont want it being infested with annoying commercials Thats my personal take on this particular matter I hope yall like KnivesOut because I sure as hell did congrats rianjohnson,-0.001666666666666683,2019-12-02,KnivesOut,negative
1973,1975,2019-12-08 16:16:57,229,"Do yourself a favor, friends. Save your money. Or go &amp; watch any movie but #KnivesOut 👎🏽 It uses immigration (along w/ Latinx identity) as a stereotypical &amp; ignorant plot point. And it’s super long. The more I think about it, the more I hate this movie. #notwoke https://t.co/6tJTklW2mv",en,extended,False,0,,False,4168667119,1203710063984201728,Do yourself a favor friends Save your money Or go amp watch any movie but KnivesOut It uses immigration along w Latinx identity as a stereotypical amp ignorant plot point And its super long The more I think about it the more I hate this movie notwoke,-0.0027777777777777866,2019-12-08,KnivesOut,negative
7613,2618,2019-12-06 09:46:07,58,watching #knivesout right now and the girl from thirteen reasons why just threw a WHOLE ASS JOINT INTO THE FIRE WTF GURL UR PRIVILEGE IS SHOWING,en,extended,False,0,,False,1155049193079070720,1202886929269682176,watching knivesout right now and the girl from thirteen reasons why just threw a WHOLE ASS JOINT INTO THE FIRE WTF GURL UR PRIVILEGE IS SHOWING,-0.004761904761904763,2019-12-06,KnivesOut,negative
20049,76,2019-11-30 03:15:40,794,"Watching Chris Evans in #KnivesOut was a bittersweet experience. On one hand, he’s a scene stealer. On the other hand, how did the MCU FAIL to take FULL advantage of his talents? The MCU is really like the child who gets rewarded for doing the bare minimum, tbh 😐 https://t.co/wxE15hLtvG",en,extended,False,2,,False,1056324140536340480,1200614345161396225,Watching Chris Evans in KnivesOut was a bittersweet experience On one hand hes a scene stealer On the other hand how did the MCU FAIL to take FULL advantage of his talents The MCU is really like the child who gets rewarded for doing the bare minimum tbh,-0.005000000000000002,2019-11-30,KnivesOut,negative
20486,513,2019-11-30 01:25:08,1794,Excuse me but why couldn’t Daniel Craig just have a delightful smoldering British accent for #KnivesOut? What is this awful American gravely southern accent he’s doing?,en,extended,False,0,,False,55271212,1200586528499609601,Excuse me but why couldnt Daniel Craig just have a delightful smoldering British accent for KnivesOut What is this awful American gravely southern accent hes doing,-0.00833333333333334,2019-11-30,KnivesOut,negative
862,864,2019-12-08 19:00:41,14429,TONIGHT at 8pm join @omnivoreal for a #FangrrlsHALLiday live tweet of @hallmarkchannel's #ChristmasAtDollywood. It's not exactly the @danicamckellar movie they referenced in #KnivesOut but still! https://t.co/E91FpXdRnc,en,extended,False,2,,False,4861855175,1203751267719405568,TONIGHT at 8pm join omnivoreal for a FangrrlsHALLiday live tweet of hallmarkchannels ChristmasAtDollywood Its not exactly the danicamckellar movie they referenced in KnivesOut but still,-0.009943181818181823,2019-12-08,KnivesOut,negative
29473,426,2019-11-21 18:17:15,1698,"#KnivesOut Sweater Ranking:
1) Ransom's white Aran
2) Harlan's green cable-knit
3) Marta's royal purple sweater
4) Ransom's frayed, gray sweater
5) Marta's off-white ribbed sweater
6) Walt's brown cable-knit

And special shoutout to Marta's striped scarf, which just looks cozy",en,extended,False,0,,False,124873556,1197579741596962816,KnivesOut Sweater Ranking1 Ransoms white Aran2 Harlans green cableknit3 Martas royal purple sweater4 Ransoms frayed gray sweater5 Martas offwhite ribbed sweater6 Walts brown cableknitAnd special shoutout to Martas striped scarf which just looks cozy,-0.010714285714285711,2019-11-21,KnivesOut,negative
8531,536,2019-12-05 23:44:55,3560,"@DanCasey @KnivesOut We watched #KnivesOut last weekend, and I had already preemptively washed all my sweaters at home, in the correct cycle too.

Now I have clean sweaters to wear all month long and @ChrisEvans and I finally have 1 thing in common! https://t.co/8kVmA37e0f",en,extended,False,0,,False,43439529,1202735635779477504,DanCasey KnivesOut We watched KnivesOut last weekend and I had already preemptively washed all my sweaters at home in the correct cycle too Now I have clean sweaters to wear all month long and ChrisEvans and I finally have 1 thing in common,-0.011666666666666659,2019-12-05,KnivesOut,negative
13591,611,2019-12-03 21:05:05,5,"I can't believe Ransom from #KnivesOut has my dumbass like ""I could change him!!!""
Me @ me: Bitch no you can't, this is why your love life is garbage. Stop going stupid over Trash Men with big biceps and pretty eyes",en,extended,False,0,,False,1200592429910499328,1201970635850866690,I cant believe Ransom from KnivesOut has my dumbass like I could change himMe me Bitch no you cant this is why your love life is garbage Stop going stupid over Trash Men with big biceps and pretty eyes,-0.012499999999999983,2019-12-03,KnivesOut,negative
17187,213,2019-12-01 23:07:37,56,@KnivesOut @ChrisEvans &amp; the entire cast was fucking phenomenal. I was thoroughly entertained throughout the entire film. I mean holy shit! #KnivesOut,en,extended,False,0,,False,3322654902,1201276697116438528,KnivesOut ChrisEvans amp the entire cast was fucking phenomenal I was thoroughly entertained throughout the entire film I mean holy shit KnivesOut,-0.0125,2019-12-01,KnivesOut,negative
26878,826,2019-11-24 16:37:54,495,"This coming Friday, Nov. 29, we open #KnivesOut (PG13) and for those who missed it, we're bringing back #Midway (PG). We'll be open expanded hours with Early Bird showings on Black Friday. https://t.co/mJ1LExdGBn",en,extended,False,0,,False,1180278907,1198641904688226304,This coming Friday Nov 29 we open KnivesOut PG13 and for those who missed it were bringing back Midway PG Well be open expanded hours with Early Bird showings on Black Friday,-0.01333333333333333,2019-11-24,KnivesOut,negative
7160,2165,2019-12-06 14:47:53,1519,"Just bury me in this sweater because I am dead. #knivesout

#Repost teamcevans with @get_repost
・・・
New #MovieStill Chris Evans as Ransom Drysdale in knivesout 🔪! https://t.co/qWLhrm2QGg",en,extended,False,0,,False,105538094,1202962871736401921,Just bury me in this sweater because I am dead knivesout Repost teamcevans with getrepostNew MovieStill Chris Evans as Ransom Drysdale in knivesout,-0.014772727272727285,2019-12-06,KnivesOut,negative
8152,157,2019-12-06 01:26:09,926,"My favorite part of #KnivesOut is how it, like a lot of @rianjohnson’s films, still believes in the inherent goodness of at least a few people. An optimistic murder mystery! https://t.co/78af32JM57",en,extended,False,13,,False,21957993,1202761110522335232,My favorite part of KnivesOut is how it like a lot of rianjohnsons films still believes in the inherent goodness of at least a few people An optimistic murder mystery,-0.016666666666666663,2019-12-06,KnivesOut,negative
32517,1043,2019-11-18 06:06:20,23197,"#KNIVESOUT

@metacritic #METASCORE 84/100
Universal acclaim based on 22 Critics [POSITIVE 21
MIXED 1 NEGATIVE 0]

#KnivesOutFilm #RianJohnson #ChrisEvans #DanielCraig #JamieLeeCurtis",en,extended,False,1,,False,139639456,1196308637603389440,KNIVESOUT metacritic METASCORE 84100Universal acclaim based on 22 Critics POSITIVE 21MIXED 1 NEGATIVE 0KnivesOutFilm RianJohnson ChrisEvans DanielCraig JamieLeeCurtis,-0.01818181818181818,2019-11-18,KnivesOut,negative
28280,232,2019-11-23 01:37:01,39,"I was so worried that I had hyped  #KnivesOut up to much but it was PHENOMENAL. such a fun movie and all my guess work was wrong, maybe because I’m a moron but probably because the movie was so damn well made. highly recommend watching. once watched please message me to discuss",en,extended,False,0,,False,1160820662849589250,1198052803257589760,I was so worried that I had hyped KnivesOut up to much but it was PHENOMENAL such a fun movie and all my guess work was wrong maybe because Im a moron but probably because the movie was so damn well made highly recommend watching once watched please message me to discuss,-0.020000000000000007,2019-11-23,KnivesOut,negative
32050,366,2019-11-18 16:02:50,8889,"It's almost impossible not to love this guy, he's infectious! 😍

Catch Chris Evans in the anticipated Knives Out Movie on the 29th not being Captain America . 😜
#knivesout #intrigue #investigate
#silverbirddistribution #film #Movies #Mondaymotivation
@_chrisevans____ @knivesout https://t.co/kOqbP3N0u5",en,extended,False,0,,False,2831387247,1196458751013871616,Its almost impossible not to love this guy hes infectious Catch Chris Evans in the anticipated Knives Out Movie on the 29th not being Captain America knivesout intrigue investigatesilverbirddistribution film Movies Mondaymotivationchrisevans knivesout,-0.020833333333333315,2019-11-18,KnivesOut,negative
21562,91,2019-11-29 01:06:57,148,"When you’re excited for a smart, CLUE-like-who done it, but end up being told you eat wrong.  Not cool. #TheWrongKniveMovie #KnivesOut https://t.co/5pUXfRCt5U",en,extended,False,0,,False,9163242,1200219561313939457,When youre excited for a smart CLUElikewho done it but end up being told you eat wrong Not cool TheWrongKniveMovie KnivesOut,-0.021428571428571422,2019-11-29,KnivesOut,negative
19942,1469,2019-11-30 23:29:23,256,Seeing #KnivesOut for the second time. Much less nervous about people speculating too loudly around me since I know who did it.,en,extended,False,0,,False,6605422,1200919786768732173,Seeing KnivesOut for the second time Much less nervous about people speculating too loudly around me since I know who did it,-0.022222222222222216,2019-11-30,KnivesOut,negative
28750,702,2019-11-22 23:45:31,4332,Have to get through an early screening of #KnivesOut before I can go home and watch #TheMandalorian. Rian Johnson ruins Star Wars for me again.,en,extended,False,0,,False,1697459569,1198024741757575169,Have to get through an early screening of KnivesOut before I can go home and watch TheMandalorian Rian Johnson ruins Star Wars for me again,-0.024999999999999994,2019-11-22,KnivesOut,negative
23733,765,2019-11-27 23:50:14,4327,"If you hated #TheLastJedi, this film isn't going to change your mind on Rian Johnson. But I'll say #KnivesOut is definitely a better movie than #TheLastJedi in pretty much every regard. Especially if you're a cozy mystery fan, like myself.",en,extended,False,0,,False,390435355,1199837870711640065,If you hated TheLastJedi this film isnt going to change your mind on Rian Johnson But Ill say KnivesOut is definitely a better movie than TheLastJedi in pretty much every regard Especially if youre a cozy mystery fan like myself,-0.024999999999999998,2019-11-27,KnivesOut,negative
21042,1070,2019-11-29 23:21:35,1875,"@Lizz_Porter @KnivesOut There is alot of adult language in the film, and a little bit of blood. So it depends. But definitely a must see! #KnivesOut https://t.co/ILwhtbIs4P",en,extended,False,0,,False,606750944,1200555436174434304,LizzPorter KnivesOut There is alot of adult language in the film and a little bit of blood So it depends But definitely a must see KnivesOut,-0.029166666666666664,2019-11-29,KnivesOut,negative
8744,751,2019-12-05 22:56:36,598,"The internet is going crazy over Chris Evans in the cable-knit sweaters in #KnivesOut &amp; naturally it's bringing out the haters from other fandoms that feel threatened &amp; jealous that Chris is always getting love &amp; attention while the actor they stan doesn't. Get over it,already!🙄 https://t.co/I6xEyJRSpb",en,extended,False,1,,False,721112537224384512,1202723475582001152,The internet is going crazy over Chris Evans in the cableknit sweaters in KnivesOut amp naturally its bringing out the haters from other fandoms that feel threatened amp jealous that Chris is always getting love amp attention while the actor they stan doesnt Get over italready,-0.03125,2019-12-05,KnivesOut,negative
25603,640,2019-11-25 22:50:33,48,New catchphrase to everyone now is ‘Eat Shit’ 😂 @ChrisEvans #KnivesOut @KnivesOut,en,extended,False,1,,False,4277913437,1199098072606920704,New catchphrase to everyone now is Eat Shit ChrisEvans KnivesOut KnivesOut,-0.03181818181818183,2019-11-25,KnivesOut,negative
27953,905,2019-11-23 16:14:16,3918,"Fall movie takeaway: #KnivesOut is a film with the intelligence that Joker is desperate to convince you it has. And it's hilarious, unlike the film about an actual clown.",en,extended,False,1,,False,18745526,1198273569307942912,Fall movie takeaway KnivesOut is a film with the intelligence that Joker is desperate to convince you it has And its hilarious unlike the film about an actual clown,-0.033333333333333326,2019-11-23,KnivesOut,negative
6725,1730,2019-12-06 18:00:12,28,"Cozying up to the screeners is such an arduous task 😂😂😂. What should I watch first?
#screenerseason #awardseason #bombshell #knivesout #theirishman #marriagestory @ Studio City, California https://t.co/rGVKo8n03D",en,extended,False,0,,False,57709960,1203011270108155905,Cozying up to the screeners is such an arduous task What should I watch firstscreenerseason awardseason bombshell knivesout theirishman marriagestory Studio City California,-0.033333333333333326,2019-12-06,KnivesOut,negative
31099,982,2019-11-20 11:25:29,56,@rianjohnson why would you make white male @ChrisEvans the killer in #KnivesOut ? Not very #subversive of you...,en,extended,False,0,,False,1147105942129057792,1197113730183680001,rianjohnson why would you make white male ChrisEvans the killer in KnivesOut Not very subversive of you,-0.03333333333333333,2019-11-20,KnivesOut,negative
